recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,customer_id
2,5) $500 - $750,569.55,1,1,Rural,1,Multichannel,Womens E-Mail,1,0,0.0,17777
4,1) $0 - $100,36.49,1,0,Urban,1,Web,No E-Mail,0,0,0.0,173
8,"7) $1,000 +",1137.96,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,421
6,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,43534
12,1) $0 - $100,90.8,1,0,Rural,1,Web,No E-Mail,0,0,0.0,19229
1,5) $500 - $750,738.66,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,62459
3,2) $100 - $200,109.82,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,30290
11,3) $200 - $350,347.96,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,14022
7,3) $200 - $350,277.57,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,2028
9,2) $100 - $200,109.51,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,15812
10,2) $100 - $200,115.37,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0,1829
7,5) $500 - $750,603.55,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,53271
7,4) $350 - $500,412.68,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,17064
10,5) $500 - $750,550.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,48710
12,5) $500 - $750,502.84,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,4055
3,3) $200 - $350,224.05,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0,31933
7,4) $350 - $500,477.37,1,1,Rural,0,Phone,No E-Mail,1,0,0.0,19986
7,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,46311
1,5) $500 - $750,723.81,1,1,Urban,1,Phone,Mens E-Mail,1,0,0.0,31036
9,1) $0 - $100,32.92,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,27277
4,2) $100 - $200,194.04,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,36748
9,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0,16089
7,3) $200 - $350,229.46,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,12308
6,1) $0 - $100,77.17,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,31400
2,1) $0 - $100,76.58,1,0,Urban,0,Web,No E-Mail,0,0,0.0,49251
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,5484
1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,30988
10,2) $100 - $200,142.67,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,13985
6,2) $100 - $200,134.85,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0,39830
12,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,1,1,114.53,18616
3,3) $200 - $350,259.57,1,0,Urban,0,Web,Womens E-Mail,1,0,0.0,16893
6,1) $0 - $100,74.57,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0,34416
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,3117
10,2) $100 - $200,173.28,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,30240
8,3) $200 - $350,272.49,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,59661
2,3) $200 - $350,201.98,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,925
9,5) $500 - $750,662.66,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,37770
10,1) $0 - $100,47.85,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,58294
4,2) $100 - $200,112.79,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,14075
9,1) $0 - $100,45.76,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,2455
5,3) $200 - $350,336.36,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,20567
1,2) $100 - $200,140.94,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,6972
3,5) $500 - $750,749.59,1,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.0,47676
9,1) $0 - $100,89.96,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,528
10,3) $200 - $350,303.75,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,51034
6,3) $200 - $350,323.96,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,34229
1,3) $200 - $350,329.33,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,43040
11,1) $0 - $100,41.05,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,22467
4,3) $200 - $350,245.79,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,2421
1,5) $500 - $750,563.22,1,1,Rural,1,Multichannel,No E-Mail,0,0,0.0,59121
1,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0.0,20660
12,1) $0 - $100,68.08,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,3479
10,3) $200 - $350,216.74,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,8019
7,2) $100 - $200,178.45,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,61203
3,4) $350 - $500,389.9,1,0,Rural,0,Web,Womens E-Mail,0,0,0.0,30226
5,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,57087
2,3) $200 - $350,308.94,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,23605
2,2) $100 - $200,131.95,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,57417
10,2) $100 - $200,118.81,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,56158
2,1) $0 - $100,87.86,0,1,Urban,0,Web,No E-Mail,0,0,0.0,32928
1,1) $0 - $100,52.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,14897
12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,34497
10,1) $0 - $100,34.97,1,0,Rural,1,Web,No E-Mail,0,0,0.0,10986
5,3) $200 - $350,347.01,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,54841
12,3) $200 - $350,313.66,0,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0,43903
10,1) $0 - $100,61.87,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,54197
6,1) $0 - $100,94.89,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,18498
3,3) $200 - $350,292.21,1,0,Surburban,0,Web,Womens E-Mail,1,0,0.0,63239
2,4) $350 - $500,369.63,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,48256
9,5) $500 - $750,594.22,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,22968
11,1) $0 - $100,77.66,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,25559
9,2) $100 - $200,132.2,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,19172
3,3) $200 - $350,270.11,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,49920
5,1) $0 - $100,41.53,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,33013
1,4) $350 - $500,439.08,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,38976
8,5) $500 - $750,558.15,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0,39176
12,2) $100 - $200,120.63,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,21931
9,1) $0 - $100,53.34,1,0,Surburban,0,Web,No E-Mail,1,0,0.0,18522
10,2) $100 - $200,171.45,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0,2221
4,3) $200 - $350,313.1,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,29218
6,3) $200 - $350,258.69,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,63474
9,2) $100 - $200,167.16,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0,13633
1,2) $100 - $200,160.65,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,1790
9,2) $100 - $200,153.92,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0,10677
5,1) $0 - $100,99.25,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,1764
10,2) $100 - $200,140.13,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,55525
11,2) $100 - $200,129.88,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,42266
4,3) $200 - $350,341.39,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,32529
2,2) $100 - $200,167.12,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,24249
4,1) $0 - $100,84.57,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,54295
2,2) $100 - $200,175.62,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,34105
12,3) $200 - $350,253.17,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,8205
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,55473
9,4) $350 - $500,476.59,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0,41931
10,2) $100 - $200,120.06,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,58515
10,2) $100 - $200,112.7,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,4207
9,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,63045
12,2) $100 - $200,148.32,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,10844
1,"7) $1,000 +",1233.59,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,26091
9,3) $200 - $350,280.48,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,40757
1,5) $500 - $750,518.9,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,38731
4,2) $100 - $200,172.27,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,48255
10,1) $0 - $100,80.66,0,1,Rural,1,Phone,Mens E-Mail,0,0,0.0,7489
8,1) $0 - $100,32.82,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,29800
4,1) $0 - $100,90.29,1,0,Urban,1,Web,No E-Mail,0,0,0.0,14844
5,2) $100 - $200,154.04,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,19813
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,48713
10,1) $0 - $100,46.1,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,16004
9,2) $100 - $200,128.21,1,0,Surburban,1,Web,Mens E-Mail,1,0,0.0,20845
3,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,20570
11,5) $500 - $750,539.29,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,46171
9,1) $0 - $100,43.52,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,34140
10,1) $0 - $100,39.29,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,8422
6,2) $100 - $200,103.01,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,49727
5,1) $0 - $100,99.78,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,35872
10,3) $200 - $350,216.23,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,38369
9,1) $0 - $100,62.66,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,56386
2,5) $500 - $750,697.34,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,10192
9,1) $0 - $100,48.12,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0,12134
8,3) $200 - $350,342.73,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,31992
3,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0,0,0.0,54653
9,1) $0 - $100,29.99,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0,5046
5,5) $500 - $750,561.81,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,60398
10,2) $100 - $200,156.04,1,0,Urban,1,Web,No E-Mail,0,0,0.0,51740
4,3) $200 - $350,287.04,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0,52235
11,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,30640
9,1) $0 - $100,83.09,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,31761
4,"6) $750 - $1,000",949.12,1,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,34400
2,3) $200 - $350,285.81,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0,11326
4,4) $350 - $500,463.19,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,58619
6,2) $100 - $200,150.39,1,0,Urban,0,Web,No E-Mail,0,0,0.0,51934
3,"6) $750 - $1,000",759.01,1,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,3017
7,1) $0 - $100,63.47,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,18852
3,3) $200 - $350,267.38,1,1,Rural,0,Web,Mens E-Mail,1,0,0.0,28771
4,4) $350 - $500,359.43,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,38577
10,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,63105
7,2) $100 - $200,113.06,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,47757
5,3) $200 - $350,258.91,0,1,Urban,1,Web,Mens E-Mail,1,0,0.0,836
2,5) $500 - $750,509.27,0,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,5927
2,2) $100 - $200,116.06,1,0,Urban,0,Web,No E-Mail,0,0,0.0,5998
2,"6) $750 - $1,000",980.69,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0,62739
5,4) $350 - $500,403.67,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,41544
12,1) $0 - $100,56.9,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,36258
11,2) $100 - $200,124.96,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,57650
3,2) $100 - $200,185.86,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0,9729
10,2) $100 - $200,146.25,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,57495
8,1) $0 - $100,73.23,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,28868
1,"7) $1,000 +",1042.81,0,1,Surburban,1,Multichannel,Mens E-Mail,1,0,0.0,51101
9,4) $350 - $500,378.46,1,1,Surburban,0,Phone,No E-Mail,1,1,363.23,23887
11,2) $100 - $200,103.05,0,1,Urban,0,Web,No E-Mail,0,0,0.0,16781
7,4) $350 - $500,399.94,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,28733
10,1) $0 - $100,83.71,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,42039
9,3) $200 - $350,285.36,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,31354
1,4) $350 - $500,419.62,1,1,Surburban,0,Multichannel,Mens E-Mail,1,1,57.73,24277
12,"6) $750 - $1,000",946.14,1,1,Surburban,1,Phone,Mens E-Mail,1,0,0.0,4559
5,1) $0 - $100,68.5,1,0,Urban,0,Web,No E-Mail,0,0,0.0,56240
3,2) $100 - $200,184.83,1,0,Urban,1,Phone,Mens E-Mail,0,0,0.0,21569
7,3) $200 - $350,271.25,1,1,Urban,1,Web,No E-Mail,0,0,0.0,45379
4,3) $200 - $350,233.37,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,43896
4,2) $100 - $200,180.93,0,1,Rural,1,Web,No E-Mail,0,0,0.0,41975
9,3) $200 - $350,222.23,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,47495
6,1) $0 - $100,38.2,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,13639
5,2) $100 - $200,107.3,0,1,Urban,1,Web,No E-Mail,0,0,0.0,19206
2,4) $350 - $500,357.15,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,13444
10,4) $350 - $500,417.6,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,12340
5,2) $100 - $200,196.94,0,1,Urban,1,Web,No E-Mail,0,0,0.0,61795
9,2) $100 - $200,141.24,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,19793
2,4) $350 - $500,419.87,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,39137
1,5) $500 - $750,511.17,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,19054
11,3) $200 - $350,259.67,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,52520
10,5) $500 - $750,540.35,0,1,Rural,1,Web,Mens E-Mail,0,0,0.0,26298
4,3) $200 - $350,238.28,1,1,Urban,1,Phone,No E-Mail,0,0,0.0,14749
4,1) $0 - $100,78.68,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,38093
10,1) $0 - $100,64.97,1,0,Urban,1,Web,No E-Mail,0,0,0.0,55462
7,2) $100 - $200,179.89,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,57633
4,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,16987
12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,51913
10,2) $100 - $200,109.72,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,40764
4,1) $0 - $100,57.6,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,35307
12,"6) $750 - $1,000",934.26,1,1,Urban,1,Web,No E-Mail,0,0,0.0,36823
9,2) $100 - $200,154.22,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,60996
5,1) $0 - $100,33.61,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0,36874
1,3) $200 - $350,277.94,1,0,Urban,1,Multichannel,No E-Mail,0,0,0.0,29371
1,4) $350 - $500,419.23,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,63329
9,2) $100 - $200,165.53,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0,11190
6,1) $0 - $100,60.35,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,25978
1,5) $500 - $750,744.74,1,1,Urban,1,Phone,No E-Mail,0,0,0.0,62490
7,4) $350 - $500,444.21,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0.0,48078
7,1) $0 - $100,34.74,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0,4546
3,1) $0 - $100,76.43,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,60786
9,1) $0 - $100,65.54,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,36048
6,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,1,0,0.0,40356
2,4) $350 - $500,447.09,1,0,Rural,1,Web,Mens E-Mail,1,0,0.0,60208
2,"6) $750 - $1,000",817.05,1,0,Surburban,1,Web,Womens E-Mail,1,0,0.0,49227
4,4) $350 - $500,485.46,1,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,25983
5,4) $350 - $500,385.92,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,47223
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,21934
2,2) $100 - $200,175.06,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,59438
2,2) $100 - $200,162.47,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0,54689
3,4) $350 - $500,429.12,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,51254
4,"7) $1,000 +",1248.06,0,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0,2676
1,"7) $1,000 +",1113.09,0,1,Urban,1,Multichannel,Mens E-Mail,1,0,0.0,19912
1,2) $100 - $200,166.43,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,34726
11,2) $100 - $200,138.87,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0,2724
1,"7) $1,000 +",1283.4,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0,11007
6,3) $200 - $350,310.04,0,1,Rural,0,Web,No E-Mail,0,0,0.0,30388
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,59032
6,3) $200 - $350,346.61,1,0,Rural,0,Web,No E-Mail,0,0,0.0,63153
5,1) $0 - $100,74.2,0,1,Rural,1,Web,No E-Mail,0,0,0.0,30588
11,1) $0 - $100,57.19,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,32815
7,1) $0 - $100,83.6,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,4847
11,2) $100 - $200,161.79,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,37479
5,3) $200 - $350,348.24,1,0,Urban,0,Web,No E-Mail,0,0,0.0,41618
10,2) $100 - $200,163.8,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,608
5,5) $500 - $750,694.14,1,1,Urban,1,Multichannel,No E-Mail,0,0,0.0,38109
9,3) $200 - $350,214.46,1,0,Urban,1,Web,Mens E-Mail,0,0,0.0,18084
1,1) $0 - $100,94.1,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,37719
1,1) $0 - $100,75.85,0,1,Rural,0,Web,Mens E-Mail,1,1,29.99,6931
1,5) $500 - $750,651.22,0,1,Rural,1,Phone,No E-Mail,0,0,0.0,18859
5,1) $0 - $100,58.86,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,35352
2,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,62787
2,"7) $1,000 +",1171.62,1,0,Rural,1,Multichannel,No E-Mail,0,0,0.0,44270
5,1) $0 - $100,58.06,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0,44346
2,2) $100 - $200,177.05,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,14313
10,1) $0 - $100,37.94,0,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,52206
3,"7) $1,000 +",1062.92,1,1,Surburban,1,Web,No E-Mail,0,0,0.0,13082
11,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,433
5,1) $0 - $100,30.9,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,23746
7,2) $100 - $200,173.9,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,40079
10,3) $200 - $350,217.55,0,1,Urban,0,Web,No E-Mail,0,0,0.0,5485
4,1) $0 - $100,75.02,1,0,Urban,1,Phone,Mens E-Mail,1,0,0.0,59571
2,4) $350 - $500,488.08,1,0,Surburban,0,Multichannel,No E-Mail,1,0,0.0,38036
9,3) $200 - $350,217.8,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,18028
2,2) $100 - $200,138.96,0,1,Urban,1,Phone,Mens E-Mail,0,0,0.0,11259
6,2) $100 - $200,179.51,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0,515
1,5) $500 - $750,721.62,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,56356
2,2) $100 - $200,100.53,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,31764
12,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,36053
8,3) $200 - $350,299.93,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,60855
9,1) $0 - $100,50.64,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0,45582
7,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,16309
10,1) $0 - $100,49.65,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,16846
5,1) $0 - $100,37.01,1,0,Surburban,1,Web,Mens E-Mail,0,0,0.0,54417
6,3) $200 - $350,221.57,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,0.0,62891
5,5) $500 - $750,548.02,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0,33166
9,1) $0 - $100,78.91,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,7508
1,3) $200 - $350,240.12,0,1,Rural,1,Multichannel,Womens E-Mail,0,0,0.0,2082
10,3) $200 - $350,209.68,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0,28732
10,3) $200 - $350,242.78,1,0,Rural,1,Multichannel,No E-Mail,0,0,0.0,37222
2,5) $500 - $750,561.53,1,1,Surburban,1,Phone,Mens E-Mail,0,0,0.0,33251
3,4) $350 - $500,430.05,1,0,Rural,1,Multichannel,No E-Mail,0,0,0.0,35267
5,1) $0 - $100,49.71,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,44249
4,4) $350 - $500,446.08,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,22702
2,"6) $750 - $1,000",776.64,1,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0.0,34092
10,3) $200 - $350,295.48,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,14512
2,5) $500 - $750,734.27,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0,44452
12,1) $0 - $100,39.39,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0,45529
3,"7) $1,000 +",1336.19,1,1,Rural,1,Web,No E-Mail,0,0,0.0,2812
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,15665
9,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,41585
5,2) $100 - $200,149.92,0,1,Urban,0,Web,No E-Mail,0,0,0.0,61843
6,2) $100 - $200,152.28,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,14959
10,2) $100 - $200,170.12,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,47618
11,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0,0,0.0,38143
9,1) $0 - $100,75.03,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,58361
8,2) $100 - $200,109.92,0,1,Surburban,1,Web,Mens E-Mail,1,0,0.0,25771
10,2) $100 - $200,109.31,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,34049
1,"6) $750 - $1,000",775.23,0,1,Surburban,1,Web,Mens E-Mail,0,0,0.0,2862
5,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0,59786
11,2) $100 - $200,118.47,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,49396
1,1) $0 - $100,69.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0,57844
8,3) $200 - $350,225.35,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0.0,47406
10,2) $100 - $200,174.36,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,57070
4,1) $0 - $100,65.41,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0,3986
5,4) $350 - $500,469.05,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,59565
1,4) $350 - $500,398.3,0,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0,9905
1,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0.0,3622
9,2) $100 - $200,103.23,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0,58498
3,1) $0 - $100,95.87,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0,18900
4,5) $500 - $750,546.56,0,1,Urban,1,Web,No E-Mail,0,0,0.0,37106
12,5) $500 - $750,530.35,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0,25902
1,5) $500 - $750,568.23,0,1,Surburban,1,Web,No E-Mail,0,0,0.0,21945
1,3) $200 - $350,289.47,0,1,Urban,1,Phone,No E-Mail,0,0,0.0,17362
6,3) $200 - $350,200.5,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,21321
2,4) $350 - $500,429.75,1,1,Surburban,1,Web,Womens E-Mail,0,0,0.0,50965
9,3) $200 - $350,323.57,1,1,Urban,0,Web,No E-Mail,0,0,0.0,19201
